Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,OeFG%,OTOV%,ORB%,OFT/FGA,DeFG%,DTOV%,DRB%,DFT/FGA,Arena,Attend.,Attend./G,W-L O/U,wpct,vegas_odds,year,predict
24.0,Boston Celtics,23.5,24.0,58.0,31,51,-3.41,-0.29,-3.7,103.2,106.9,-3.7,92.0,0.337,0.19899999999999998,0.53,0.479,15.4,27.0,0.259,0.502,14.5,73.8,0.28,TD Banknorth Garden,690576.0,16843.0,35.0,0.2926829268292683,0.4268292682926829,2007,0.3330916921850362
25.0,Minnesota Timberwolves,27.7,32.0,50.0,30,52,-3.67,0.51,-3.16,103.9,107.9,-4.0,91.0,0.29100000000000004,0.16699999999999998,0.537,0.49,14.8,25.1,0.231,0.498,13.3,72.1,0.226,Target Center,655947.0,15999.0,36.0,0.3902439024390244,0.43902439024390244,2007,0.3678638865018513
26.0,Charlotte Bobcats,25.5,33.0,49.0,30,52,-3.74,-0.22,-3.97,103.6,107.6,-4.0,92.0,0.322,0.193,0.524,0.48,13.9,26.4,0.23600000000000002,0.5,14.7,71.6,0.27899999999999997,Charlotte Bobcats Arena,637520.0,15549.0,32.0,0.4024390243902439,0.3902439024390244,2007,0.3681421379812361
27.0,Milwaukee Bucks,26.0,28.0,54.0,29,53,-4.38,-0.06,-4.43,107.0,111.7,-4.7,92.3,0.28600000000000003,0.21899999999999997,0.541,0.504,14.1,27.6,0.209,0.522,14.5,68.1,0.23399999999999999,Bradley Center,663629.0,16186.0,42.0,0.34146341463414637,0.5121951219512195,2007,0.35703139937222506
28.0,Portland Trail Blazers,24.4,32.0,50.0,29,53,-4.29,0.51,-3.78,105.1,109.9,-4.8,88.3,0.314,0.193,0.53,0.483,14.5,28.2,0.24100000000000002,0.508,13.5,73.0,0.267,Rose Garden Arena,670778.0,16360.0,24.0,0.3902439024390244,0.2926829268292683,2007,0.3307669180829338
29.0,Atlanta Hawks,24.1,30.0,52.0,27,55,-4.76,-0.1,-4.86,103.0,108.3,-5.3,90.0,0.34600000000000003,0.163,0.523,0.47100000000000003,15.1,29.2,0.263,0.503,14.5,70.9,0.268,Philips Arena,639375.0,15595.0,28.0,0.36585365853658536,0.34146341463414637,2007,0.3190389631848425
30.0,Memphis Grizzlies,26.2,22.0,60.0,27,55,-5.15,0.71,-4.44,106.9,112.3,-5.4,93.6,0.374,0.21100000000000002,0.555,0.504,15.2,25.9,0.285,0.529,14.0,71.1,0.237,FedEx Forum,600836.0,14655.0,40.0,0.2682926829268293,0.4878048780487805,2007,0.3374211211614917
1.0,Boston Celtics,27.9,66.0,16.0,67,15,10.26,-0.95,9.3,110.2,98.9,11.3,90.9,0.34600000000000003,0.249,0.569,0.522,14.7,26.6,0.267,0.457,15.2,74.4,0.253,TD Banknorth Garden,763584.0,18624.0,49.5,0.8048780487804879,0.6036585365853658,2008,0.8311284415652027
2.0,Detroit Pistons,28.3,59.0,23.0,62,20,7.39,-0.72,6.67,111.4,102.9,8.5,87.3,0.3,0.203,0.539,0.495,11.4,29.4,0.23,0.47,13.4,73.7,0.244,The Palace of Auburn Hills,905116.0,22076.0,50.5,0.7195121951219512,0.6158536585365854,2008,0.7344791518755369
3.0,Los Angeles Lakers,26.7,57.0,25.0,59,23,7.26,0.09,7.34,113.0,105.5,7.5,95.6,0.33299999999999996,0.257,0.57,0.525,12.9,26.3,0.256,0.485,12.9,73.4,0.214,STAPLES Center,778877.0,18997.0,43.5,0.6951219512195121,0.5304878048780488,2008,0.7263327011093512
4.0,Utah Jazz,25.3,54.0,28.0,59,23,6.88,-0.01,6.86,113.8,106.5,7.3,93.2,0.349,0.166,0.573,0.528,13.6,29.5,0.265,0.501,15.0,74.1,0.294,EnergySolutions Arena,816211.0,19908.0,47.5,0.6585365853658537,0.5792682926829268,2008,0.6904834457203208
5.0,Orlando Magic,26.7,52.0,30.0,56,26,5.46,-0.68,4.79,111.3,105.5,5.8,93.4,0.355,0.322,0.575,0.537,13.6,23.4,0.256,0.484,12.3,74.8,0.217,Amway Arena,709346.0,17301.0,47.5,0.6341463414634146,0.5792682926829268,2008,0.7050495868499855
6.0,New Orleans Hornets,27.1,56.0,26.0,56,26,5.28,0.18,5.46,111.5,105.7,5.8,89.9,0.251,0.239,0.5479999999999999,0.512,11.4,27.0,0.193,0.501,13.5,75.4,0.184,New Orleans Arena,581432.0,14181.0,37.5,0.6829268292682927,0.4573170731707317,2008,0.6852349578186014
7.0,San Antonio Spurs,31.4,56.0,26.0,55,27,4.79,0.31,5.1,107.2,101.8,5.4,88.8,0.276,0.251,0.5429999999999999,0.504,12.6,23.4,0.21,0.47700000000000004,12.8,77.1,0.201,AT&T Center,761149.0,18565.0,54.5,0.6829268292682927,0.6646341463414634,2008,0.6480771327274668
8.0,Houston Rockets,28.3,55.0,27.0,55,27,4.68,0.15,4.83,106.8,101.6,5.2,90.4,0.276,0.255,0.528,0.49200000000000005,13.0,29.1,0.2,0.465,12.8,74.8,0.214,Toyota Center,718524.0,17525.0,53.5,0.6707317073170732,0.6524390243902439,2008,0.6591215024517005
9.0,Phoenix Suns,29.3,55.0,27.0,54,28,5.05,0.09,5.14,113.3,108.1,5.2,96.7,0.292,0.26,0.59,0.551,13.4,22.4,0.228,0.488,11.8,70.9,0.191,US Airways Center,755302.0,18422.0,55.5,0.6707317073170732,0.676829268292683,2008,0.6833065179242479
10.0,Dallas Mavericks,28.9,51.0,31.0,54,28,4.54,0.16,4.7,111.1,106.1,5.0,90.2,0.318,0.215,0.5539999999999999,0.502,12.3,26.7,0.259,0.474,11.7,75.0,0.252,American Airlines Center,831738.0,20286.0,56.5,0.6219512195121951,0.6890243902439024,2008,0.6420663692327278
11.0,Denver Nuggets,28.5,50.0,32.0,51,31,3.71,0.03,3.74,110.0,106.3,3.7,99.7,0.358,0.228,0.557,0.51,12.9,25.5,0.26899999999999996,0.499,14.1,72.1,0.203,Pepsi Center,711962.0,17365.0,48.5,0.6097560975609756,0.5914634146341463,2008,0.6360666441525469
12.0,Toronto Raptors,26.3,41.0,41.0,49,33,2.9,-0.44,2.47,110.2,107.0,3.2,90.2,0.247,0.217,0.551,0.511,11.4,23.4,0.2,0.505,13.5,75.0,0.205,Air Canada Centre,796835.0,19435.0,41.5,0.5,0.5060975609756098,2008,0.5940174802957479
13.0,Golden State Warriors,25.5,48.0,34.0,47,35,2.21,0.17,2.38,111.8,109.5,2.3,98.8,0.276,0.295,0.5479999999999999,0.511,11.5,27.2,0.20800000000000002,0.509,14.7,70.3,0.258,Oracle Arena,804864.0,19631.0,42.5,0.5853658536585366,0.5182926829268293,2008,0.5678009921757028
14.0,Philadelphia 76ers,25.3,40.0,42.0,42,40,0.41,-0.23,0.19,106.4,106.0,0.4,90.4,0.321,0.14300000000000002,0.522,0.48200000000000004,13.4,31.8,0.22699999999999998,0.504,15.1,72.0,0.205,Wachovia Center,609675.0,14870.0,32.5,0.4878048780487805,0.39634146341463417,2008,0.5413983750778297
15.0,Washington Wizards,27.2,43.0,39.0,40,42,-0.33,-0.28,-0.61,109.2,109.6,-0.4,89.5,0.297,0.24100000000000002,0.535,0.489,12.5,28.9,0.233,0.513,13.5,72.8,0.217,Verizon Center,736461.0,17962.0,39.5,0.524390243902439,0.4817073170731707,2008,0.476538174231399
16.0,Cleveland Cavaliers,27.1,45.0,37.0,40,42,-0.35,-0.17,-0.53,106.0,106.4,-0.4,90.2,0.308,0.231,0.52,0.48,13.1,30.4,0.221,0.494,12.9,75.9,0.24,Quicken Loans Arena,839074.0,20465.0,49.5,0.5487804878048781,0.6036585365853658,2008,0.4936076744020126
17.0,Portland Trail Blazers,24.1,41.0,41.0,38,44,-0.98,0.45,-0.52,107.3,108.4,-1.1,87.9,0.281,0.218,0.532,0.489,12.6,26.8,0.21600000000000003,0.491,12.1,71.8,0.212,Rose Garden Arena,801566.0,19550.0,30.5,0.5,0.3719512195121951,2008,0.47040700376397826
18.0,Indiana Pacers,26.7,36.0,46.0,37,45,-1.4,-0.46,-1.87,106.0,107.5,-1.5,97.7,0.292,0.289,0.54,0.498,13.5,24.4,0.22399999999999998,0.498,14.1,73.9,0.271,Conseco Fieldhouse,501092.0,12222.0,30.5,0.43902439024390244,0.3719512195121951,2008,0.4507433292091545
19.0,Atlanta Hawks,24.2,37.0,45.0,36,46,-1.82,-0.41,-2.23,106.9,108.9,-2.0,91.1,0.34,0.165,0.535,0.483,14.0,29.7,0.263,0.501,12.9,71.7,0.217,Philips Arena,667518.0,16281.0,38.5,0.45121951219512196,0.4695121951219512,2008,0.44175614107824823
20.0,Sacramento Kings,27.3,38.0,44.0,35,47,-2.26,0.4,-1.86,107.5,109.9,-2.4,94.7,0.34600000000000003,0.20800000000000002,0.556,0.503,14.8,25.2,0.276,0.51,13.9,71.7,0.256,ARCO Arena (II),580181.0,14151.0,34.5,0.4634146341463415,0.42073170731707316,2008,0.4038288867564328
21.0,Chicago Bulls,25.7,33.0,49.0,32,50,-3.09,-0.11,-3.19,103.9,107.2,-3.3,93.0,0.29600000000000004,0.19,0.515,0.47,13.4,28.9,0.223,0.496,14.2,73.1,0.258,United Center,901502.0,21988.0,50.5,0.4024390243902439,0.6158536585365854,2008,0.40484070865053057
22.0,Charlotte Bobcats,26.3,32.0,50.0,29,53,-4.38,-0.11,-4.49,104.6,109.4,-4.8,91.8,0.32299999999999995,0.22,0.532,0.49200000000000005,13.9,25.6,0.23,0.505,13.4,71.0,0.235,Charlotte Bobcats Arena,603403.0,14717.0,35.5,0.3902439024390244,0.4329268292682927,2008,0.3734962562591717
23.0,New Jersey Nets,27.4,34.0,48.0,27,55,-5.06,-0.09,-5.15,104.0,109.4,-5.4,91.5,0.34700000000000003,0.222,0.528,0.48100000000000004,14.2,26.6,0.255,0.49700000000000005,12.7,73.8,0.271,Izod Center,641921.0,15657.0,43.5,0.4146341463414634,0.5304878048780488,2008,0.352931523064258
24.0,Memphis Grizzlies,24.5,22.0,60.0,25,57,-6.21,0.45,-5.76,105.0,111.4,-6.4,95.3,0.311,0.264,0.539,0.5,14.0,23.8,0.225,0.521,12.2,73.4,0.196,FedEx Forum,523578.0,12770.0,32.5,0.2682926829268293,0.39634146341463417,2008,0.32502372576494054
25.0,New York Knicks,25.7,23.0,59.0,23,59,-6.61,0.06,-6.55,104.7,111.9,-7.2,91.6,0.31,0.215,0.518,0.475,13.4,28.6,0.226,0.518,12.1,72.7,0.22899999999999998,Madison Square Garden (IV),783739.0,19116.0,37.5,0.2804878048780488,0.4573170731707317,2008,0.2726955412317693
26.0,Minnesota Timberwolves,24.6,22.0,60.0,23,59,-6.78,0.52,-6.26,103.8,111.2,-7.4,91.9,0.248,0.185,0.518,0.484,13.6,27.5,0.183,0.513,12.9,73.6,0.26899999999999996,Target Center,593537.0,14477.0,19.5,0.2682926829268293,0.23780487804878048,2008,0.2699824142479782
27.0,Milwaukee Bucks,25.8,26.0,56.0,23,59,-6.89,-0.03,-6.92,105.3,112.8,-7.5,91.3,0.294,0.195,0.522,0.48200000000000004,13.7,30.0,0.215,0.524,13.0,73.0,0.25,Bradley Center,639421.0,15596.0,35.5,0.3170731707317073,0.4329268292682927,2008,0.2870279092028585
28.0,Los Angeles Clippers,28.5,23.0,59.0,21,61,-7.27,0.71,-6.56,101.2,109.1,-7.9,92.1,0.33799999999999997,0.16699999999999998,0.519,0.465,13.7,23.1,0.264,0.503,12.8,73.1,0.23600000000000002,STAPLES Center,692408.0,16888.0,30.5,0.2804878048780488,0.3719512195121951,2008,0.26761668070861044
29.0,Seattle SuperSonics,25.4,20.0,62.0,19,63,-8.76,0.72,-8.04,100.5,109.5,-9.0,96.3,0.265,0.134,0.509,0.467,14.3,26.8,0.204,0.503,11.9,73.7,0.215,KeyArena at Seattle Center,547556.0,13355.0,27.5,0.24390243902439024,0.3353658536585366,2008,0.23686955559583478
30.0,Miami Heat,27.4,15.0,67.0,18,64,-8.65,0.11,-8.53,100.5,110.0,-9.5,90.2,0.3,0.217,0.522,0.48200000000000004,14.4,22.1,0.218,0.51,13.6,71.9,0.245,AmericanAirlines Arena,798004.0,19464.0,46.5,0.18292682926829268,0.5670731707317073,2008,0.2301671641362022
1.0,Cleveland Cavaliers,26.6,66.0,16.0,65,17,8.93,-0.25,8.68,112.4,102.4,10.0,88.7,0.312,0.259,0.56,0.519,12.5,27.7,0.23600000000000002,0.46799999999999997,13.5,74.6,0.226,Quicken Loans Arena,841000.0,20512.0,47.5,0.8048780487804879,0.5792682926829268,2009,0.8184380661241719
2.0,Boston Celtics,27.8,62.0,20.0,61,21,7.51,-0.07,7.44,110.5,102.3,8.2,90.4,0.32799999999999996,0.214,0.5710000000000001,0.528,15.0,27.9,0.251,0.47,14.0,75.6,0.253,TD Banknorth Garden,763584.0,18624.0,53.5,0.7560975609756098,0.6524390243902439,2009,0.7563800060827872
3.0,Los Angeles Lakers,27.4,65.0,17.0,61,21,7.66,-0.55,7.11,112.8,104.7,8.1,94.3,0.299,0.217,0.555,0.513,12.3,29.4,0.23,0.49,14.2,73.0,0.213,STAPLES Center,778877.0,18997.0,54.5,0.7926829268292683,0.6646341463414634,2009,0.7373385222421791
4.0,Orlando Magic,27.3,59.0,23.0,59,23,6.7,-0.21,6.48,109.2,101.9,7.3,92.3,0.35100000000000003,0.335,0.5589999999999999,0.52,13.4,24.0,0.251,0.465,12.3,75.9,0.209,Amway Arena,698768.0,17043.0,47.5,0.7195121951219512,0.5792682926829268,2009,0.7478243914959579
5.0,Portland Trail Blazers,24.0,54.0,28.0,56,26,5.34,-0.35,5.0,113.9,107.8,6.1,86.6,0.306,0.239,0.5529999999999999,0.511,12.5,32.6,0.23399999999999999,0.499,13.2,75.0,0.22699999999999998,Rose Garden Arena,841499.0,20524.0,44.5,0.6585365853658537,0.5426829268292683,2009,0.6962190082036654
6.0,Houston Rockets,27.9,53.0,29.0,53,29,4.0,-0.27,3.73,108.4,104.0,4.4,90.2,0.292,0.254,0.5479999999999999,0.501,13.6,26.4,0.235,0.479,11.9,75.3,0.192,Toyota Center,717669.0,17504.0,53.5,0.6463414634146342,0.6524390243902439,2009,0.6005347211367358
7.0,San Antonio Spurs,30.4,54.0,28.0,52,30,3.76,-0.4,3.36,108.5,104.3,4.2,88.4,0.251,0.248,0.5479999999999999,0.513,11.7,22.1,0.191,0.48700000000000004,11.7,78.0,0.191,AT&T Center,749048.0,18269.0,48.5,0.6585365853658537,0.5914634146341463,2009,0.6275186199156186
8.0,Denver Nuggets,27.7,54.0,28.0,50,32,3.41,-0.29,3.13,110.4,106.8,3.6,94.3,0.382,0.22699999999999998,0.563,0.512,14.2,27.5,0.29,0.485,14.1,71.7,0.259,Pepsi Center,706165.0,17224.0,40.5,0.6585365853658537,0.49390243902439024,2009,0.6364288625549588
9.0,Utah Jazz,25.5,48.0,34.0,48,34,2.65,-0.34,2.31,110.1,107.3,2.8,93.1,0.355,0.16899999999999998,0.5539999999999999,0.504,13.6,28.2,0.27399999999999997,0.505,15.0,72.7,0.262,EnergySolutions Arena,816042.0,19903.0,51.5,0.5853658536585366,0.6280487804878049,2009,0.5704689220018526
10.0,Dallas Mavericks,29.0,50.0,32.0,47,35,1.98,-0.3,1.68,110.5,108.4,2.1,91.5,0.27399999999999997,0.24100000000000002,0.55,0.504,12.1,26.6,0.22399999999999998,0.493,12.3,74.6,0.225,American Airlines Center,821723.0,20042.0,46.5,0.6097560975609756,0.5670731707317073,2009,0.5829375742951002
11.0,Phoenix Suns,29.5,46.0,36.0,46,36,1.93,-0.31,1.62,113.6,111.6,2.0,96.0,0.336,0.21600000000000003,0.584,0.545,14.4,27.7,0.25,0.511,12.8,71.7,0.233,US Airways Center,755302.0,18422.0,46.5,0.5609756097560976,0.5670731707317073,2009,0.6009976136429218
12.0,Atlanta Hawks,25.8,47.0,35.0,46,36,1.57,0.13,1.7,109.3,107.6,1.7,89.6,0.32299999999999995,0.253,0.546,0.504,12.5,26.0,0.23800000000000002,0.494,13.2,71.6,0.21,Philips Arena,686688.0,16748.0,36.5,0.573170731707317,0.4451219512195122,2009,0.58054606874929
13.0,New Orleans Hornets,28.2,49.0,33.0,46,36,1.55,-0.14,1.41,108.7,107.0,1.7,87.8,0.28800000000000003,0.24,0.5479999999999999,0.501,12.5,24.6,0.23199999999999998,0.496,13.2,74.9,0.23,New Orleans Arena,695727.0,16969.0,51.5,0.5975609756097561,0.6280487804878049,2009,0.5493615894755954
14.0,Miami Heat,25.6,43.0,39.0,42,40,0.26,0.23,0.49,107.8,107.6,0.2,89.9,0.282,0.245,0.54,0.5,12.1,24.6,0.212,0.501,14.5,72.9,0.251,AmericanAirlines Arena,748778.0,18263.0,37.5,0.524390243902439,0.4573170731707317,2009,0.5246720167439467
15.0,Philadelphia 76ers,26.1,41.0,41.0,41,41,0.07,0.09,0.16,107.9,107.8,0.1,90.0,0.33899999999999997,0.16399999999999998,0.532,0.485,13.4,31.3,0.253,0.507,14.9,71.4,0.21600000000000003,Wachovia Center,647898.0,15802.0,48.5,0.5,0.5914634146341463,2009,0.5342080113895482
16.0,Chicago Bulls,24.9,41.0,41.0,40,42,-0.28,0.12,-0.16,108.4,108.7,-0.3,93.1,0.3,0.18899999999999997,0.541,0.493,13.3,28.0,0.239,0.493,13.1,70.9,0.23800000000000002,United Center,868667.0,21187.0,40.5,0.5,0.49390243902439024,2009,0.4865728284219013
17.0,Detroit Pistons,28.2,39.0,43.0,40,42,-0.49,0.13,-0.36,107.4,108.0,-0.6,86.7,0.282,0.165,0.524,0.483,11.7,27.9,0.212,0.485,11.7,74.0,0.248,The Palace of Auburn Hills,896971.0,21877.0,50.5,0.47560975609756095,0.6158536585365854,2009,0.4955314461581122
18.0,Indiana Pacers,26.5,36.0,46.0,38,44,-1.11,0.35,-0.76,108.1,109.2,-1.1,96.5,0.267,0.244,0.545,0.501,13.1,25.4,0.215,0.499,12.7,74.5,0.271,Conseco Fieldhouse,581472.0,14182.0,35.5,0.43902439024390244,0.4329268292682927,2009,0.4378110957120771
19.0,Milwaukee Bucks,26.3,34.0,48.0,38,44,-1.09,0.21,-0.88,106.7,107.9,-1.2,92.6,0.306,0.20800000000000002,0.531,0.483,13.1,27.8,0.239,0.503,15.6,74.0,0.315,Bradley Center,630976.0,15390.0,30.5,0.4146341463414634,0.3719512195121951,2009,0.44960826195972126
20.0,Charlotte Bobcats,25.8,35.0,47.0,37,45,-1.27,0.07,-1.2,104.7,106.1,-1.4,88.3,0.312,0.213,0.536,0.494,15.1,27.7,0.231,0.498,14.4,73.0,0.22899999999999998,Time Warner Cable Arena,597548.0,14574.0,36.5,0.4268292682926829,0.4451219512195122,2009,0.455666334571748
21.0,New York Knicks,25.7,32.0,50.0,34,48,-2.61,0.28,-2.33,108.1,110.8,-2.7,96.7,0.268,0.322,0.544,0.503,12.9,24.4,0.21,0.52,13.0,72.7,0.215,Madison Square Garden (IV),790801.0,19288.0,32.5,0.3902439024390244,0.39634146341463417,2009,0.38910831197484674
22.0,New Jersey Nets,25.7,34.0,48.0,34,48,-2.44,0.13,-2.31,108.3,111.0,-2.7,89.9,0.303,0.265,0.5429999999999999,0.49700000000000005,12.7,25.2,0.23600000000000002,0.509,13.0,73.5,0.272,Izod Center,621062.0,15148.0,27.5,0.4146341463414634,0.3353658536585366,2009,0.408021331978342
23.0,Toronto Raptors,27.0,33.0,49.0,33,49,-2.82,0.28,-2.54,107.0,110.0,-3.0,92.0,0.27899999999999997,0.193,0.542,0.494,12.8,24.0,0.23,0.511,12.6,73.7,0.20199999999999999,Air Canada Centre,769707.0,18773.0,47.5,0.4024390243902439,0.5792682926829268,2009,0.4176093957431257
24.0,Golden State Warriors,25.0,29.0,53.0,31,51,-3.74,-0.06,-3.8,109.5,113.3,-3.8,98.2,0.33899999999999997,0.209,0.5489999999999999,0.49700000000000005,12.9,26.1,0.268,0.508,12.9,68.1,0.251,Oracle Arena,776660.0,18943.0,37.5,0.35365853658536583,0.4573170731707317,2009,0.4038930200592348
25.0,Minnesota Timberwolves,25.4,24.0,58.0,27,55,-4.91,0.18,-4.74,106.1,111.4,-5.3,91.6,0.289,0.22699999999999998,0.526,0.48100000000000004,13.3,27.7,0.222,0.515,12.0,75.0,0.254,Target Center,595013.0,14513.0,30.5,0.2926829268292683,0.3719512195121951,2009,0.29887113916789376
26.0,Memphis Grizzlies,23.3,24.0,58.0,26,56,-5.46,0.24,-5.23,103.5,109.5,-6.0,90.1,0.32899999999999996,0.175,0.5329999999999999,0.486,14.8,25.8,0.249,0.515,14.1,73.5,0.247,FedEx Forum,519895.0,12680.0,22.5,0.2926829268292683,0.27439024390243905,2009,0.3220322399830864
27.0,Oklahoma City Thunder,24.5,23.0,59.0,24,58,-6.1,0.06,-6.04,102.9,109.4,-6.5,93.6,0.308,0.141,0.521,0.47100000000000003,14.8,28.6,0.242,0.514,13.0,73.9,0.21600000000000003,Ford Center,766868.0,18704.0,25.5,0.2804878048780488,0.31097560975609756,2009,0.2849829324206624
28.0,Washington Wizards,26.9,19.0,63.0,21,61,-7.46,0.48,-6.98,105.4,113.6,-8.2,91.0,0.293,0.18,0.524,0.48,13.2,27.7,0.22399999999999998,0.5329999999999999,13.3,71.4,0.22699999999999998,Verizon Center,681119.0,16613.0,38.5,0.23170731707317074,0.4695121951219512,2009,0.2531878797749474
29.0,Sacramento Kings,26.3,17.0,65.0,19,63,-8.76,0.16,-8.6,105.5,114.7,-9.2,94.2,0.315,0.23800000000000002,0.542,0.491,14.3,24.5,0.252,0.526,13.0,69.9,0.26899999999999996,ARCO Arena (II),520169.0,12687.0,28.5,0.2073170731707317,0.3475609756097561,2009,0.19839362661908033
30.0,Los Angeles Clippers,26.6,19.0,63.0,18,64,-8.77,0.3,-8.47,102.3,111.7,-9.4,92.1,0.275,0.226,0.52,0.48100000000000004,14.0,25.1,0.20199999999999999,0.512,12.4,71.2,0.22699999999999998,STAPLES Center,663587.0,16185.0,34.5,0.23170731707317074,0.42073170731707316,2009,0.22603619999585955
1.0,Orlando Magic,27.9,59.0,23.0,61,21,7.49,-0.37,7.12,111.4,103.3,8.1,92.0,0.34,0.35,0.573,0.536,13.6,24.6,0.24600000000000002,0.47700000000000004,12.2,77.4,0.205,Amway Arena,715901.0,17461.0,57.5,0.7195121951219512,0.7012195121951219,2010,0.7771848457092625
2.0,Cleveland Cavaliers,28.0,61.0,21.0,59,23,6.52,-0.36,6.17,111.2,104.1,7.1,91.4,0.341,0.248,0.57,0.532,13.4,25.1,0.24600000000000002,0.48200000000000004,12.3,77.2,0.218,Quicken Loans Arena,843042.0,20562.0,61.5,0.7439024390243902,0.75,2010,0.7398786213500836
3.0,Utah Jazz,25.6,53.0,29.0,55,27,5.34,-0.01,5.33,110.7,105.0,5.7,93.8,0.34,0.184,0.565,0.524,14.2,26.8,0.252,0.49200000000000005,14.2,75.6,0.26899999999999996,EnergySolutions Arena,794512.0,19378.0,49.5,0.6463414634146342,0.6036585365853658,2010,0.6500328881779298
4.0,San Antonio Spurs,28.7,50.0,32.0,55,27,5.09,-0.02,5.07,110.0,104.5,5.5,91.7,0.29600000000000004,0.23199999999999998,0.552,0.515,12.9,26.8,0.21899999999999997,0.483,12.1,76.3,0.214,AT&T Center,741676.0,18090.0,54.5,0.6097560975609756,0.6646341463414634,2010,0.6638664729682846
5.0,Atlanta Hawks,26.5,53.0,29.0,54,28,4.66,-0.22,4.44,111.9,106.7,5.2,90.1,0.281,0.214,0.545,0.506,11.4,28.2,0.213,0.496,13.2,72.7,0.20800000000000002,Philips Arena,678375.0,16546.0,44.5,0.6463414634146342,0.5426829268292683,2010,0.6504844074428471
6.0,Phoenix Suns,28.5,54.0,28.0,54,28,4.9,-0.23,4.67,115.3,110.2,5.1,95.3,0.312,0.261,0.585,0.546,13.6,27.6,0.24,0.491,11.6,70.8,0.22399999999999998,US Airways Center,723582.0,17648.0,40.5,0.6585365853658537,0.49390243902439024,2010,0.6776014571484152
7.0,Los Angeles Lakers,28.4,57.0,25.0,54,28,4.72,0.06,4.78,108.8,103.7,5.1,92.8,0.289,0.22699999999999998,0.5379999999999999,0.496,12.4,27.6,0.221,0.484,13.2,74.4,0.195,STAPLES Center,778877.0,18997.0,62.0,0.6951219512195121,0.7560975609756098,2010,0.646740749144298
8.0,Denver Nuggets,27.7,53.0,29.0,52,30,4.09,0.06,4.15,111.8,107.5,4.3,94.8,0.376,0.22699999999999998,0.561,0.509,12.7,26.1,0.29,0.495,13.8,72.4,0.251,Pepsi Center,737301.0,17983.0,52.5,0.6463414634146342,0.6402439024390244,2010,0.6305352402171507
9.0,Boston Celtics,29.4,50.0,32.0,52,30,3.66,-0.29,3.37,107.7,103.8,3.9,91.6,0.332,0.228,0.564,0.522,14.5,22.8,0.248,0.48700000000000004,14.9,73.8,0.251,TD Garden,763584.0,18624.0,56.5,0.6097560975609756,0.6890243902439024,2010,0.6161597096333871
10.0,Portland Trail Blazers,26.6,50.0,32.0,51,31,3.3,-0.13,3.18,110.8,107.1,3.7,87.7,0.315,0.215,0.547,0.499,12.1,28.2,0.249,0.502,13.3,74.8,0.21899999999999997,Rose Garden Arena,840371.0,20497.0,52.5,0.6097560975609756,0.6402439024390244,2010,0.609975556826192
11.0,Oklahoma City Thunder,23.2,50.0,32.0,51,31,3.49,0.06,3.55,108.3,104.6,3.7,93.1,0.33299999999999996,0.185,0.547,0.494,13.9,28.6,0.268,0.483,14.0,73.6,0.22899999999999998,Oklahoma City Arena,738149.0,18004.0,33.5,0.6097560975609756,0.40853658536585363,2010,0.6190684593097586
12.0,Dallas Mavericks,30.7,55.0,27.0,49,33,2.72,-0.06,2.66,109.2,106.3,2.9,92.5,0.27699999999999997,0.222,0.552,0.506,12.3,24.3,0.226,0.495,13.6,73.7,0.20600000000000002,American Airlines Center,819770.0,19994.0,48.5,0.6707317073170732,0.5914634146341463,2010,0.6019014030868224
13.0,Miami Heat,27.1,47.0,35.0,48,34,2.28,-0.29,1.99,106.6,104.1,2.5,89.6,0.29600000000000004,0.21899999999999997,0.537,0.496,12.8,26.1,0.223,0.48,13.9,74.9,0.24600000000000002,AmericanAirlines Arena,726935.0,17730.0,40.0,0.573170731707317,0.4878048780487805,2010,0.6078310373026983
14.0,Milwaukee Bucks,26.4,46.0,36.0,46,36,1.7,-0.32,1.37,104.9,103.1,1.8,91.7,0.239,0.259,0.518,0.48200000000000004,12.3,26.2,0.18100000000000002,0.486,14.6,76.4,0.266,Bradley Center,619453.0,15109.0,26.5,0.5609756097560976,0.3231707317073171,2010,0.5219048634464485
15.0,Charlotte Bobcats,27.4,44.0,38.0,45,37,1.46,-0.17,1.3,104.4,102.8,1.6,90.4,0.34600000000000003,0.21100000000000002,0.5379999999999999,0.49,15.1,26.5,0.26,0.491,14.7,74.2,0.19399999999999998,Time Warner Cable Arena,648520.0,15818.0,36.5,0.5365853658536586,0.4451219512195122,2010,0.5417759642114057
16.0,Houston Rockets,26.0,42.0,40.0,40,42,-0.37,0.35,-0.02,107.6,108.0,-0.4,94.0,0.292,0.265,0.537,0.494,13.2,26.9,0.225,0.511,13.6,73.8,0.215,Toyota Center,677658.0,16528.0,35.5,0.5121951219512195,0.4329268292682927,2010,0.45891933081765623
17.0,Memphis Grizzlies,24.1,40.0,42.0,37,45,-1.51,0.13,-1.39,108.3,109.9,-1.6,93.6,0.32,0.14800000000000002,0.536,0.494,13.7,31.3,0.235,0.52,13.2,73.3,0.205,FedEx Forum,552914.0,13486.0,27.5,0.4878048780487805,0.3353658536585366,2010,0.4541786490405627
